      000078.32806, 00000049.188,  00083.735,    000000014.48, 0045.175
  24.36492369,      0059.3230547, 16.00311221,      00063.22802,   00024.344
   0000050.4156,000033.216,0014.48287,    0000095.545,   069.01213
  0097.19205,   000013.83708,  0032.5132004,  00040.4552,3.5475577
    91.8791707,   000068.27463, 18.778328,  00064.5951,  24.556527
   27.46339987,   87.0169269,0.07120012,0046.8849226,      00000069.192
 000011.696,      00000076.402,      46.06569727,0070.918095,   0000000.7131
      84.1189666,      023.673291,   52.831218,      6.15849631,      76.84443461
      0057.6998,  47.7359107,00090.751363,   00045.001463,      42.034541
   068.88721,0000095.92,      00094.00926,      055.6726,   0057.573936
   067.0859715,    32.84953,  0037.345,  000064.3218, 30.17892195
  58.00157526,0046.821,29.57227664,    51.529603,      0078.664
  00008.4145, 11.99502143,      00000013.629,   80.389853,   02.06546291
  0021.3304104,  83.717236,     00053.9324, 51.1914911,     36.639443
064.2857756,   0085.535,     000047.48148,   058.78392825,000080.8117
   4.4468479,  0030.71827,0070.091,   0000063.148,    0072.170976
     0.75009299,000061.08855,   0060.9458587,      028.54367,    000022.6619
     0046.0206538,      0000025.4136,  000058.10352,      00017.16514,     067.043496
  000056.672,043.46396882,    0000038.635, 00019.750237,0044.451677
    0094.63658,     071.86194,0045.10239,      0004.428108,47.10412608
  0070.6205985,    90.097072,   70.162209, 0000032.1792, 67.5302555
  30.9607095,   64.3262271,     4.51656484,82.7780004,     00082.066432
  95.66500935,   069.199427,     000043.35644, 68.64596537,   0019.8553427
      0000030.1324,    0000022.9314,  29.5380243,    34.0458253,  0045.611042
98.0800219,   22.49937489, 13.3854885,    00062.6118,  000048.9378
  86.89268386,    0074.8440262,0.575738855,   068.80991705,    00000096.122
     00000078.131,     00055.0577,0020.931,   92.46442,   0093.661
 0000077.977,  086.06827,   0051.3048,     87.73081417,    17.41178089
      21.00606376,    14.85531413,  056.0786606, 56.2490916,59.270327
  00054.4979,  0083.161,      74.67583, 0000051.4111,     000093.96248
   081.0848222, 0042.388, 000064.63,00074.50631,0073.08999
      0050.7517,     27.12126249,43.439037,  76.9149969,    80.85431757
      0012.141,     34.78443,    0058.965713,  58.5974802,000054.207
   000017.40614,    67.66391219,   000011.85811,     0000021.76,   000000026.25
  000065.7944,      31.5296849,  00000023.162,     0091.5603,0039.30834
00000011.232, 082.7295,     02.30437449,      00039.035,      000000018.07
     13.97700963,0058.5171,     07.586589551,000054.05483,      000080.8581
    00028.44696,     0000017.5387, 00071.41081,  000058.123,      00098.312831
   0000054.1124,    00029.594591,    070.232044,      0000050.9615,      044.43614
    0008.02857,      000069.72209,     13.70859182,    000061.999,   012.3061
 0005.43114, 0000052.8445,   0059.8781,  12.602238, 77.42358
     00060.87183, 000072.96895, 0095.8470934,   00046.386859,00026.253
   00058.44,096.5541246,   041.9492,   038.5543822,58.18294964
      00084.006,  0000021.2985,    0040.035134, 021.98906,  94.2762786
    0086.74143,      000087.362,000092.133,   73.022989,  49.96889361
00078.7656, 00000.8848,     00059.498,0024.341883,     000081.756
  020.5716,   0025.72748,  00021.829321,   045.64356,      56.79214
      0027.6907303,    027.9991,  37.663067,    008.80678,   000091.7693
      000077.644,  0033.21685,    00093.7945,    36.9364845,  078.00868933
000063.70733,2.24486692, 86.50175,     58.27799692,      61.09845319
   0000062.4966,      0.381804641, 00060.76953,    4.14523307,000041.5428
